date,LOCATION_POSTAL_CODE,ORGANIZATION_ID,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS,SERVICE_USER_COUNT,CAPACITY_ACTUAL_BED,CAPACITY_ACTUAL_ROOM,postal_code,operator_registration_number,calculated_host_listings_count,price,minimum_nights,reviews_per_month,availability_365
2021-09-26,M4Y 2H6,1,87.5,,21.0,24.0,,M4Y,49.0,2.5306122448979593,155.44897959183675,3.7755102040816326,2.2193181818181817,135.08163265306123
2021-09-26,M4Y 2X9,1,100.0,,16.0,16.0,,M4Y,49.0,2.5306122448979593,155.44897959183675,3.7755102040816326,2.2193181818181817,135.08163265306123
2021-09-26,M5A 1C1,1,100.0,,44.0,44.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 1T3,2,98.0,,24.5,25.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 1Z8,2,71.795,,11.0,14.5,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 2A5,1,86.49,,32.0,37.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 2N2,6,93.34333333333332,,32.0,33.333333333333336,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 2N3,1,100.0,,46.0,46.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 2N9,1,100.0,,23.0,23.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 2R5,1,99.57,,233.0,234.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 2R9,1,,100.0,84.0,,32.0,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 2V2,2,94.03,70.37,60.0,67.0,27.0,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5A 4H5,1,100.0,,5.0,5.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-26,M5B 1G3,1,,100.0,47.0,,33.0,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-26,M5B 1G6,1,100.0,,22.0,22.0,,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-26,M5B 1H3,1,100.0,,28.0,28.0,,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-26,M5B 2C2,1,,100.0,45.0,,45.0,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-26,M5B 2G8,1,,93.98,213.0,,216.0,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-26,M5B 2P3,1,94.0,,47.0,50.0,,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-26,M5C 1K6,1,90.91,,40.0,44.0,,M5C,,,,,,
2021-09-26,M5C 2G1,1,100.0,,50.0,50.0,,M5C,,,,,,
2021-09-26,M5C 2H4,1,100.0,,44.0,44.0,,M5C,,,,,,
2021-09-26,M5E 1G5,1,,100.0,50.0,,48.0,M5E,9.0,4.111111111111111,132.0,5.0,6.38857142857143,75.22222222222223
2021-09-26,M5E 1W2,1,,100.0,261.0,,230.0,M5E,9.0,4.111111111111111,132.0,5.0,6.38857142857143,75.22222222222223
2021-09-26,M5H 1H9,2,98.245,,29.0,30.0,,M5H,22.0,3.272727272727273,205.22727272727272,6.2727272727272725,3.690952380952381,125.18181818181819
2021-09-26,M5J 1S8,2,,98.86500000000001,94.5,,90.0,M5J,249.0,9.987951807228916,262.30522088353416,7.068273092369478,5.949026548672563,128.02008032128515
2021-09-26,M5R 2T9,2,100.0,100.0,6.5,6.0,3.0,M5R,63.0,4.984126984126984,179.95238095238096,4.650793650793651,3.2627419354838696,173.87301587301587
2021-09-26,M5R 2W7,1,84.0,,21.0,25.0,,M5R,63.0,4.984126984126984,179.95238095238096,4.650793650793651,3.2627419354838696,173.87301587301587
2021-09-26,M5S 2H1,1,100.0,,40.0,40.0,,M5S,53.0,2.5849056603773586,149.26415094339623,6.735849056603773,3.847400000000001,108.24528301886792
2021-09-26,M5S 2P1,1,100.0,,8.0,8.0,,M5S,53.0,2.5849056603773586,149.26415094339623,6.735849056603773,3.847400000000001,108.24528301886792
2021-09-26,M5S 2P9,1,88.89,,8.0,9.0,,M5S,53.0,2.5849056603773586,149.26415094339623,6.735849056603773,3.847400000000001,108.24528301886792
2021-09-26,M5T 2K7,1,100.0,,19.0,19.0,,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-26,M5T 2M8,1,100.0,,5.0,5.0,,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-26,M5T 2V4,1,,91.94,62.0,,62.0,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-26,M5T 2V5,1,,91.94,204.0,,62.0,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-26,M5T 2V9,1,100.0,,18.0,18.0,,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-26,M5V 1A3,3,86.95666666666666,,30.666666666666668,39.666666666666664,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-26,M5V 1G8,2,96.575,,34.5,37.0,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-26,M5V 2G5,3,,94.55333333333333,25.0,,26.333333333333332,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-26,M5V 2H3,1,70.83,,17.0,24.0,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-26,M5V 3G9,1,90.0,,45.0,50.0,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-26,M5V 3W3,2,97.22,,29.0,30.0,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-26,M6A 2W9,1,100.0,,54.0,54.0,,M6A,35.0,7.9714285714285715,101.25714285714285,18.485714285714284,2.2637499999999995,150.65714285714284
2021-09-26,M6C 2R5,1,100.0,,21.0,21.0,,M6C,29.0,2.8275862068965516,177.13793103448276,4.793103448275862,1.4975999999999998,116.86206896551724
2021-09-26,M6E 4X3,1,88.89,,16.0,18.0,,M6E,47.0,2.276595744680851,91.97872340425532,5.127659574468085,2.0656521739130436,127.48936170212765
2021-09-26,M6G 1M2,1,100.0,,14.0,14.0,,M6G,91.0,2.0,141.92307692307693,5.604395604395604,3.229759036144578,105.3076923076923
2021-09-26,M6G 2C4,1,94.12,,16.0,17.0,,M6G,91.0,2.0,141.92307692307693,5.604395604395604,3.229759036144578,105.3076923076923
2021-09-26,M6G 2N1,1,88.64,,39.0,44.0,,M6G,91.0,2.0,141.92307692307693,5.604395604395604,3.229759036144578,105.3076923076923
2021-09-26,M6G 3B1,1,,100.0,37.0,,16.0,M6G,91.0,2.0,141.92307692307693,5.604395604395604,3.229759036144578,105.3076923076923
2021-09-26,M6H 1B1,1,100.0,,23.0,23.0,,M6H,88.0,2.272727272727273,116.29545454545455,6.193181818181818,1.853058823529411,142.98863636363637
2021-09-26,M6H 1L6,1,100.0,,19.0,19.0,,M6H,88.0,2.272727272727273,116.29545454545455,6.193181818181818,1.853058823529411,142.98863636363637
2021-09-26,M6H 3Z5,1,100.0,,32.0,32.0,,M6H,88.0,2.272727272727273,116.29545454545455,6.193181818181818,1.853058823529411,142.98863636363637
2021-09-26,M6K 1E9,1,100.0,,43.0,43.0,,M6K,94.0,2.276595744680851,148.19148936170214,9.46808510638298,2.9345054945054954,122.51063829787235
2021-09-26,M6K 3C3,2,100.0,,84.5,84.5,,M6K,94.0,2.276595744680851,148.19148936170214,9.46808510638298,2.9345054945054954,122.51063829787235
2021-09-26,M6N 3V7,1,100.0,,50.0,50.0,,M6N,29.0,1.6896551724137931,103.58620689655173,4.724137931034483,2.0755555555555554,154.3448275862069
2021-09-26,M6P 1Y5,1,100.0,,49.0,49.0,,M6P,67.0,2.626865671641791,128.2537313432836,7.611940298507463,2.2579687499999994,134.16417910447763
2021-09-26,M6R 2K3,1,,100.0,40.0,,40.0,M6R,78.0,3.7948717948717947,190.4102564102564,6.076923076923077,1.6182894736842102,179.0897435897436
2021-09-26,M8Y 1A3,1,100.0,,17.0,17.0,,M8Y,23.0,2.347826086956522,135.69565217391303,8.0,2.8063636363636366,171.56521739130434
2021-09-26,M9V 1P9,2,89.285,,17.0,18.5,,M9V,12.0,2.1666666666666665,63.5,7.583333333333333,1.4554545454545456,124.0
2021-09-26,M9V 2X6,2,100.0,,19.5,19.5,,M9V,12.0,2.1666666666666665,63.5,7.583333333333333,1.4554545454545456,124.0
2021-09-26,M9W 6P8,1,,100.0,146.0,,144.0,M9W,25.0,2.96,95.28,3.56,2.8052380952380953,197.12
2021-09-27,L4L 8P5,1,,100.0,72.0,,68.0,L4L,,,,,,
2021-09-27,M1B 3M6,1,,98.65,73.0,,74.0,M1B,20.0,2.3,86.1,3.2,5.3784210526315785,111.5
2021-09-27,M1E 2M6,2,83.33,100.0,66.0,6.0,38.0,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-27,M1E 2N8,1,,100.0,47.0,,20.0,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-27,M1E 2P4,1,,100.0,44.0,,22.0,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-27,M1E 2P9,1,,100.0,76.0,,27.0,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-27,M1E 2S2,1,100.0,,54.0,54.0,,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-27,M1H 2X1,1,97.06,,33.0,34.0,,M1H,10.0,1.7,107.1,5.9,3.4519999999999995,128.8
2021-09-27,M1H 2Z1,1,,100.0,125.0,,125.0,M1H,10.0,1.7,107.1,5.9,3.4519999999999995,128.8
2021-09-27,M1K 1M2,1,97.3,,36.0,37.0,,M1K,24.0,4.375,81.25,4.708333333333333,1.1172222222222221,173.83333333333334
2021-09-27,M1K 2B5,1,100.0,,44.0,44.0,,M1K,24.0,4.375,81.25,4.708333333333333,1.1172222222222221,173.83333333333334
2021-09-27,M1L 4A1,2,94.83,,18.0,19.5,,M1L,35.0,2.7142857142857144,66.11428571428571,6.0,1.3800000000000001,156.22857142857143
2021-09-27,M1M 1P8,1,94.37,,67.0,71.0,,M1M,15.0,1.4,128.66666666666666,5.6,3.1285714285714286,128.73333333333332
2021-09-27,M1P 4V8,1,,100.0,195.0,,65.0,M1P,16.0,2.8125,95.625,2.125,5.595,192.25
2021-09-27,M1T 3G2,3,,98.24666666666667,112.0,,101.33333333333333,M1T,23.0,3.8260869565217392,87.3913043478261,3.5652173913043477,4.6114999999999995,200.7391304347826
2021-09-27,M2J 4R1,5,,97.76,91.2,,32.0,M2J,50.0,4.78,97.82,6.12,1.5583720930232559,162.68
2021-09-27,M2J 4R2,1,,100.0,265.0,,254.0,M2J,50.0,4.78,97.82,6.12,1.5583720930232559,162.68
2021-09-27,M2M 3S3,1,96.15,,25.0,26.0,,M2M,49.0,4.571428571428571,101.38775510204081,2.816326530612245,2.0481818181818174,161.69387755102042
2021-09-27,M2M 3T3,2,98.57,,62.0,62.5,,M2M,49.0,4.571428571428571,101.38775510204081,2.816326530612245,2.0481818181818174,161.69387755102042
2021-09-27,M3B 2T5,1,93.75,,15.0,16.0,,M3B,10.0,1.4,180.7,6.6,1.8880000000000003,127.8
2021-09-27,M3L 1A5,4,,97.8,26.0,,24.75,M3L,8.0,2.125,51.875,1.625,6.442857142857143,54.625
2021-09-27,M3M 2X4,1,91.67,,11.0,12.0,,M3M,5.0,3.0,133.8,3.2,2.91,98.8
2021-09-27,M3N 0E3,1,94.12,,16.0,17.0,,M3N,8.0,2.75,52.875,1.5,2.955714285714286,158.0
2021-09-27,M3N 1X1,2,,100.0,73.0,,73.0,M3N,8.0,2.75,52.875,1.5,2.955714285714286,158.0
2021-09-27,M4C 1L7,1,100.0,,41.0,41.0,,M4C,38.0,1.8157894736842106,115.89473684210526,5.684210526315789,3.234857142857143,143.92105263157896
2021-09-27,M4K 3W5,1,100.0,,11.0,11.0,,M4K,33.0,1.393939393939394,159.4848484848485,5.424242424242424,1.8709375000000001,133.72727272727272
2021-09-27,M4L 1G6,2,,100.0,22.5,,22.5,M4L,86.0,2.127906976744186,199.2674418604651,3.813953488372093,3.0256790123456785,152.77906976744185
2021-09-27,M4M 2M5,1,,100.0,80.0,,24.0,M4M,72.0,3.0555555555555554,175.20833333333334,9.708333333333334,1.799393939393939,181.55555555555554
2021-09-27,M4M 2V8,1,86.67,,13.0,15.0,,M4M,72.0,3.0555555555555554,175.20833333333334,9.708333333333334,1.799393939393939,181.55555555555554
2021-09-27,M4M 3C3,1,100.0,,34.0,34.0,,M4M,72.0,3.0555555555555554,175.20833333333334,9.708333333333334,1.799393939393939,181.55555555555554
2021-09-27,M4P 2L2,1,,100.0,112.0,,61.0,M4P,12.0,3.0833333333333335,166.25,19.333333333333332,3.2619999999999996,210.0
2021-09-27,M4T 1C1,2,100.0,,24.5,24.5,,M4T,1.0,1.0,928.0,3.0,0.11,275.0
2021-09-27,M4W 2N1,1,100.0,,27.0,27.0,,M4W,16.0,2.0625,195.4375,2.875,2.96375,116.1875
2021-09-27,M4X 1K9,1,100.0,,11.0,11.0,,M4X,26.0,1.9230769230769231,181.26923076923077,5.769230769230769,5.398846153846154,144.92307692307693
2021-09-27,M4X 1L4,1,,100.0,26.0,,26.0,M4X,26.0,1.9230769230769231,181.26923076923077,5.769230769230769,5.398846153846154,144.92307692307693
2021-09-27,M4Y 2H6,1,87.5,,21.0,24.0,,M4Y,49.0,2.5306122448979593,155.44897959183675,3.7755102040816326,2.2193181818181817,135.08163265306123
2021-09-27,M4Y 2X9,1,93.75,,15.0,16.0,,M4Y,49.0,2.5306122448979593,155.44897959183675,3.7755102040816326,2.2193181818181817,135.08163265306123
2021-09-27,M5A 1C1,1,100.0,,44.0,44.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 1T3,2,90.0,,22.5,25.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 1Z8,2,71.795,,11.0,14.5,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 2A5,1,89.19,,33.0,37.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 2N2,6,98.38,,32.0,32.833333333333336,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 2N3,1,100.0,,46.0,46.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 2N9,1,100.0,,23.0,23.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 2R5,1,100.0,,234.0,234.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 2R9,1,,100.0,87.0,,33.0,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 2V2,2,94.03,70.37,60.0,67.0,27.0,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5A 4H5,1,100.0,,5.0,5.0,,M5A,110.0,3.4272727272727272,202.6090909090909,4.554545454545455,4.081142857142857,166.0
2021-09-27,M5B 1G3,1,,100.0,47.0,,33.0,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-27,M5B 1G6,1,100.0,,22.0,22.0,,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-27,M5B 1H3,1,100.0,,28.0,28.0,,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-27,M5B 2C2,1,,100.0,44.0,,44.0,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-27,M5B 2G8,1,,93.55,214.0,,217.0,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-27,M5B 2P3,1,98.04,,50.0,51.0,,M5B,35.0,1.7714285714285714,200.97142857142856,3.4571428571428573,3.8311428571428574,97.48571428571428
2021-09-27,M5C 1K6,1,84.09,,37.0,44.0,,M5C,,,,,,
2021-09-27,M5C 2G1,1,100.0,,50.0,50.0,,M5C,,,,,,
2021-09-27,M5C 2H4,1,100.0,,44.0,44.0,,M5C,,,,,,
2021-09-27,M5E 1G5,1,,100.0,50.0,,48.0,M5E,9.0,4.111111111111111,132.0,5.0,6.38857142857143,75.22222222222223
2021-09-27,M5E 1W2,1,,100.0,260.0,,230.0,M5E,9.0,4.111111111111111,132.0,5.0,6.38857142857143,75.22222222222223
2021-09-27,M5H 1H9,2,100.0,,30.0,30.0,,M5H,22.0,3.272727272727273,205.22727272727272,6.2727272727272725,3.690952380952381,125.18181818181819
2021-09-27,M5J 1S8,2,,98.89,95.5,,91.0,M5J,249.0,9.987951807228916,262.30522088353416,7.068273092369478,5.949026548672563,128.02008032128515
2021-09-27,M5R 2T9,2,100.0,100.0,6.5,6.0,3.0,M5R,63.0,4.984126984126984,179.95238095238096,4.650793650793651,3.2627419354838696,173.87301587301587
2021-09-27,M5R 2W7,1,88.0,,22.0,25.0,,M5R,63.0,4.984126984126984,179.95238095238096,4.650793650793651,3.2627419354838696,173.87301587301587
2021-09-27,M5S 2H1,1,100.0,,40.0,40.0,,M5S,53.0,2.5849056603773586,149.26415094339623,6.735849056603773,3.847400000000001,108.24528301886792
2021-09-27,M5S 2P1,1,100.0,,8.0,8.0,,M5S,53.0,2.5849056603773586,149.26415094339623,6.735849056603773,3.847400000000001,108.24528301886792
2021-09-27,M5S 2P9,1,88.89,,8.0,9.0,,M5S,53.0,2.5849056603773586,149.26415094339623,6.735849056603773,3.847400000000001,108.24528301886792
2021-09-27,M5T 2K7,1,100.0,,19.0,19.0,,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-27,M5T 2M8,1,100.0,,5.0,5.0,,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-27,M5T 2V4,1,,91.94,62.0,,62.0,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-27,M5T 2V5,1,,93.44,209.0,,61.0,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-27,M5T 2V9,1,100.0,,18.0,18.0,,M5T,90.0,4.655555555555556,155.06666666666666,4.066666666666666,5.569876543209876,81.38888888888889
2021-09-27,M5V 1A3,3,88.40666666666668,,31.666666666666668,39.666666666666664,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-27,M5V 1G8,2,96.575,,34.5,37.0,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-27,M5V 2G5,3,,96.07,25.333333333333332,,26.333333333333332,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-27,M5V 2H3,1,70.83,,17.0,24.0,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-27,M5V 3G9,1,90.0,,45.0,50.0,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-27,M5V 3W3,2,100.0,,30.0,30.0,,M5V,447.0,6.152125279642058,259.25279642058166,6.973154362416107,5.413227383863083,126.34451901565996
2021-09-27,M6A 2W9,1,100.0,,53.0,53.0,,M6A,35.0,7.9714285714285715,101.25714285714285,18.485714285714284,2.2637499999999995,150.65714285714284
2021-09-27,M6C 2R5,1,100.0,,21.0,21.0,,M6C,29.0,2.8275862068965516,177.13793103448276,4.793103448275862,1.4975999999999998,116.86206896551724
2021-09-27,M6E 4X3,1,88.89,,16.0,18.0,,M6E,47.0,2.276595744680851,91.97872340425532,5.127659574468085,2.0656521739130436,127.48936170212765
2021-09-27,M6G 1M2,1,100.0,,14.0,14.0,,M6G,91.0,2.0,141.92307692307693,5.604395604395604,3.229759036144578,105.3076923076923
2021-09-27,M6G 2C4,1,100.0,,17.0,17.0,,M6G,91.0,2.0,141.92307692307693,5.604395604395604,3.229759036144578,105.3076923076923
2021-09-27,M6G 2N1,1,88.64,,39.0,44.0,,M6G,91.0,2.0,141.92307692307693,5.604395604395604,3.229759036144578,105.3076923076923
2021-09-27,M6G 3B1,1,,100.0,37.0,,16.0,M6G,91.0,2.0,141.92307692307693,5.604395604395604,3.229759036144578,105.3076923076923
2021-09-27,M6H 1B1,1,100.0,,23.0,23.0,,M6H,88.0,2.272727272727273,116.29545454545455,6.193181818181818,1.853058823529411,142.98863636363637
2021-09-27,M6H 1L6,1,100.0,,19.0,19.0,,M6H,88.0,2.272727272727273,116.29545454545455,6.193181818181818,1.853058823529411,142.98863636363637
2021-09-27,M6H 3Z5,1,93.75,,30.0,32.0,,M6H,88.0,2.272727272727273,116.29545454545455,6.193181818181818,1.853058823529411,142.98863636363637
2021-09-27,M6K 1E9,1,100.0,,43.0,43.0,,M6K,94.0,2.276595744680851,148.19148936170214,9.46808510638298,2.9345054945054954,122.51063829787235
2021-09-27,M6K 3C3,2,100.0,,84.5,84.5,,M6K,94.0,2.276595744680851,148.19148936170214,9.46808510638298,2.9345054945054954,122.51063829787235
2021-09-27,M6N 3V7,1,100.0,,50.0,50.0,,M6N,29.0,1.6896551724137931,103.58620689655173,4.724137931034483,2.0755555555555554,154.3448275862069
2021-09-27,M6P 1Y5,1,100.0,,49.0,49.0,,M6P,67.0,2.626865671641791,128.2537313432836,7.611940298507463,2.2579687499999994,134.16417910447763
2021-09-27,M6R 2K3,1,,100.0,40.0,,40.0,M6R,78.0,3.7948717948717947,190.4102564102564,6.076923076923077,1.6182894736842102,179.0897435897436
2021-09-27,M8Y 1A3,1,100.0,,17.0,17.0,,M8Y,23.0,2.347826086956522,135.69565217391303,8.0,2.8063636363636366,171.56521739130434
2021-09-27,M9V 1P9,2,89.285,,17.0,18.5,,M9V,12.0,2.1666666666666665,63.5,7.583333333333333,1.4554545454545456,124.0
2021-09-27,M9V 2X6,2,97.37,,19.0,19.5,,M9V,12.0,2.1666666666666665,63.5,7.583333333333333,1.4554545454545456,124.0
2021-09-27,M9W 6P8,1,,100.0,147.0,,145.0,M9W,25.0,2.96,95.28,3.56,2.8052380952380953,197.12
2021-09-28,L4L 8P5,1,,100.0,72.0,,68.0,L4L,,,,,,
2021-09-28,M1B 3M6,1,,100.0,76.0,,76.0,M1B,20.0,2.3,86.1,3.2,5.3784210526315785,111.5
2021-09-28,M1E 2M6,2,83.33,100.0,72.0,6.0,40.0,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-28,M1E 2N8,1,,100.0,47.0,,20.0,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-28,M1E 2P4,1,,100.0,44.0,,22.0,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-28,M1E 2P9,1,,100.0,76.0,,27.0,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-28,M1E 2S2,1,100.0,,54.0,54.0,,M1E,26.0,3.076923076923077,113.6923076923077,4.5,1.328,246.23076923076923
2021-09-28,M1H 2X1,1,97.06,,33.0,34.0,,M1H,10.0,1.7,107.1,5.9,3.4519999999999995,128.8
2021-09-28,M1H 2Z1,1,,100.0,124.0,,124.0,M1H,10.0,1.7,107.1,5.9,3.4519999999999995,128.8
2021-09-28,M1K 1M2,1,100.0,,37.0,37.0,,M1K,24.0,4.375,81.25,4.708333333333333,1.1172222222222221,173.83333333333334
2021-09-28,M1K 2B5,1,93.33,,42.0,45.0,,M1K,24.0,4.375,81.25,4.708333333333333,1.1172222222222221,173.83333333333334
2021-09-28,M1L 4A1,2,94.83,,18.0,19.5,,M1L,35.0,2.7142857142857144,66.11428571428571,6.0,1.3800000000000001,156.22857142857143
2021-09-28,M1M 1P8,1,95.77,,68.0,71.0,,M1M,15.0,1.4,128.66666666666666,5.6,3.1285714285714286,128.73333333333332
2021-09-28,M1P 4V8,1,,100.0,190.0,,65.0,M1P,16.0,2.8125,95.625,2.125,5.595,192.25
2021-09-28,M1T 3G2,3,,100.0,111.33333333333333,,100.33333333333333,M1T,23.0,3.8260869565217392,87.3913043478261,3.5652173913043477,4.6114999999999995,200.7391304347826
2021-09-28,M2J 4R1,5,,100.0,92.0,,31.6,M2J,50.0,4.78,97.82,6.12,1.5583720930232559,162.68
2021-09-28,M2J 4R2,1,,100.0,266.0,,255.0,M2J,50.0,4.78,97.82,6.12,1.5583720930232559,162.68
2021-09-28,M2M 3S3,1,96.15,,25.0,26.0,,M2M,49.0,4.571428571428571,101.38775510204081,2.816326530612245,2.0481818181818174,161.69387755102042
2021-09-28,M2M 3T3,2,98.57,,62.0,62.5,,M2M,49.0,4.571428571428571,101.38775510204081,2.816326530612245,2.0481818181818174,161.69387755102042
